id_student,gender,region,highest_education,age_band,disability
600042,F,East Anglian Region,A Level or Equivalent,first,N
600067,M,East Anglian Region,A Level or Equivalent,first,N
600175,M,North Western Region,HE Qualification,second,N
600350,M,South West Region,A Level or Equivalent,first,N
600535,M,Scotland,Lower Than A Level,first,N
600796,F,Ireland,Lower Than A Level,first,N
600869,M,South Region,Lower Than A Level,first,N
600898,M,West Midlands Region,A Level or Equivalent,first,N
601043,M,North Region,A Level or Equivalent,first,N
601054,M,London Region,A Level or Equivalent,first,N
601082,M,Wales,Lower Than A Level,second,N
601234,M,North Western Region,A Level or Equivalent,second,N
601388,F,South East Region,A Level or Equivalent,first,N
601431,M,South West Region,A Level or Equivalent,second,N
601517,M,West Midlands Region,A Level or Equivalent,first,N
601566,M,North Western Region,A Level or Equivalent,first,N
601567,M,East Anglian Region,Lower Than A Level,first,N
601653,M,North Region,HE Qualification,second,N
601735,M,North Region,Lower Than A Level,second,N
601753,M,Wales,Lower Than A Level,second,N
601857,F,South Region,Lower Than A Level,first,Y
601956,M,East Anglian Region,A Level or Equivalent,first,N
602123,M,South Region,Lower Than A Level,first,N
602151,M,East Anglian Region,A Level or Equivalent,first,N
602288,M,South Region,A Level or Equivalent,first,N
602533,M,West Midlands Region,A Level or Equivalent,first,Y
602683,F,Scotland,HE Qualification,second,N
602806,F,East Anglian Region,A Level or Equivalent,first,N
602827,M,West Midlands Region,Lower Than A Level,first,N
602856,F,East Anglian Region,HE Qualification,first,N
602973,F,Scotland,Lower Than A Level,first,N
603049,M,Scotland,HE Qualification,first,N
603129,M,South Region,A Level or Equivalent,first,N
603179,M,South East Region,Lower Than A Level,second,N
603302,M,South West Region,A Level or Equivalent,first,Y
603325,F,South East Region,A Level or Equivalent,first,Y
603503,M,Yorkshire Region,A Level or Equivalent,first,N
603529,M,Scotland,A Level or Equivalent,first,N
603560,F,South West Region,Lower Than A Level,first,N
603620,F,London Region,A Level or Equivalent,first,N
603728,M,North Western Region,HE Qualification,first,N
603979,F,Scotland,HE Qualification,second,N
604057,F,Scotland,A Level or Equivalent,first,N
604340,M,South Region,A Level or Equivalent,first,N
604379,M,East Anglian Region,A Level or Equivalent,first,N
604694,M,London Region,Lower Than A Level,first,N
604825,F,South East Region,Lower Than A Level,first,N
604991,M,North Region,A Level or Equivalent,second,N
605111,M,South East Region,Lower Than A Level,first,N
605264,M,West Midlands Region,Lower Than A Level,first,N
605367,M,London Region,A Level or Equivalent,second,N
605459,M,South West Region,Lower Than A Level,first,N
605468,F,South West Region,A Level or Equivalent,second,Y
605540,M,London Region,A Level or Equivalent,first,Y
605545,M,South East Region,Post Graduate Qualification,second,N
605666,M,East Midlands Region,HE Qualification,first,N
605840,M,North Region,A Level or Equivalent,first,Y
605868,M,Yorkshire Region,A Level or Equivalent,second,N
606036,M,South Region,HE Qualification,second,N
606064,F,Scotland,HE Qualification,first,N
606170,M,South East Region,Lower Than A Level,first,N
606182,M,Scotland,A Level or Equivalent,second,N
606344,M,Yorkshire Region,A Level or Equivalent,first,N
606345,F,East Anglian Region,A Level or Equivalent,second,N
607047,M,Scotland,Post Graduate Qualification,first,N
607085,M,Scotland,A Level or Equivalent,first,N
607094,F,London Region,A Level or Equivalent,first,N
607143,M,Scotland,Lower Than A Level,first,N
607427,F,South West Region,Lower Than A Level,first,Y
607429,F,South East Region,A Level or Equivalent,second,Y
607555,M,Scotland,HE Qualification,first,N
607600,M,South Region,Lower Than A Level,first,N
607668,F,Wales,A Level or Equivalent,first,N
607812,F,Scotland,HE Qualification,second,N
607900,M,South East Region,A Level or Equivalent,second,N
607947,M,North Western Region,A Level or Equivalent,first,N
608422,M,North Region,A Level or Equivalent,second,N
608423,M,London Region,Lower Than A Level,first,N
608571,M,South Region,A Level or Equivalent,first,N
608669,M,Scotland,A Level or Equivalent,first,N
608681,M,North Western Region,Lower Than A Level,first,Y
608746,F,West Midlands Region,Lower Than A Level,first,N
608821,F,North Region,A Level or Equivalent,second,N
608891,M,London Region,Lower Than A Level,first,N
608978,F,South West Region,HE Qualification,second,N
608983,F,Wales,HE Qualification,second,N
609031,F,East Anglian Region,Lower Than A Level,first,N
609044,M,London Region,A Level or Equivalent,first,N
609235,M,Scotland,HE Qualification,first,N
609456,M,London Region,HE Qualification,first,N
609527,M,South East Region,HE Qualification,first,N
609537,M,North Region,A Level or Equivalent,first,N
609823,M,North Region,HE Qualification,second,N
609852,M,North Region,HE Qualification,second,N
609891,M,West Midlands Region,A Level or Equivalent,first,N
609969,M,North Region,Lower Than A Level,first,N
610019,M,Yorkshire Region,A Level or Equivalent,thired,N
610033,M,South Region,A Level or Equivalent,first,N
610279,M,South Region,A Level or Equivalent,first,N
610285,M,South East Region,A Level or Equivalent,first,N
610324,M,Scotland,HE Qualification,first,N
610537,M,North Western Region,A Level or Equivalent,first,N
610549,M,North Western Region,A Level or Equivalent,second,N
610622,F,East Midlands Region,Lower Than A Level,first,N
610643,M,South East Region,A Level or Equivalent,second,N
610650,M,Yorkshire Region,A Level or Equivalent,first,N
610681,F,South Region,A Level or Equivalent,first,N
610684,M,East Midlands Region,Lower Than A Level,second,Y
610881,M,South West Region,A Level or Equivalent,second,N
610904,M,South West Region,A Level or Equivalent,first,N
611033,M,North Region,Post Graduate Qualification,second,N
611173,F,South East Region,A Level or Equivalent,first,N
611255,M,Ireland,A Level or Equivalent,second,N
611407,M,South Region,A Level or Equivalent,first,N
611417,F,North Region,Lower Than A Level,second,N
611465,M,Yorkshire Region,Lower Than A Level,first,N
611520,M,North Western Region,A Level or Equivalent,first,N
611542,M,North Region,A Level or Equivalent,first,Y
611593,M,South Region,Post Graduate Qualification,second,N
611813,M,South Region,Lower Than A Level,second,N
611852,M,London Region,A Level or Equivalent,first,N
612127,M,West Midlands Region,A Level or Equivalent,first,N
612177,M,Scotland,HE Qualification,first,N
612179,F,Scotland,HE Qualification,first,N
612183,M,Scotland,A Level or Equivalent,second,N
612187,M,Scotland,HE Qualification,first,N
612283,F,Scotland,Lower Than A Level,first,N
612327,M,South West Region,A Level or Equivalent,first,N
612439,M,Wales,HE Qualification,first,N
612449,M,East Anglian Region,A Level or Equivalent,second,N
612568,F,Ireland,A Level or Equivalent,second,N
612798,F,Scotland,HE Qualification,first,N
613122,M,North Western Region,HE Qualification,second,N
613237,M,Scotland,A Level or Equivalent,second,N
613370,M,South East Region,A Level or Equivalent,second,N
613644,M,South West Region,A Level or Equivalent,first,N
613667,M,West Midlands Region,A Level or Equivalent,first,N
613806,M,East Anglian Region,HE Qualification,first,N
613954,M,Scotland,Lower Than A Level,first,N
614300,M,East Midlands Region,A Level or Equivalent,first,N
614458,F,Scotland,A Level or Equivalent,second,N
614623,M,East Midlands Region,A Level or Equivalent,first,N
614761,M,West Midlands Region,Lower Than A Level,first,N
615075,M,East Anglian Region,A Level or Equivalent,first,N
615225,F,East Midlands Region,Lower Than A Level,first,N
615241,M,Yorkshire Region,A Level or Equivalent,first,N
615242,M,East Anglian Region,Lower Than A Level,first,N
615426,M,East Midlands Region,Lower Than A Level,first,N
616386,M,East Midlands Region,Lower Than A Level,second,N
616646,M,East Midlands Region,A Level or Equivalent,first,N
616658,M,North Region,Lower Than A Level,first,N
616789,M,London Region,A Level or Equivalent,first,N
616870,M,London Region,Lower Than A Level,second,N
617130,M,Ireland,A Level or Equivalent,first,N
617327,F,West Midlands Region,A Level or Equivalent,first,N
617341,F,South East Region,A Level or Equivalent,first,N
617418,M,North Western Region,A Level or Equivalent,first,N
617740,M,Wales,A Level or Equivalent,first,N
618377,M,South West Region,A Level or Equivalent,first,N
618513,M,Yorkshire Region,A Level or Equivalent,first,N
618683,M,Wales,HE Qualification,second,N
618777,M,South West Region,A Level or Equivalent,first,N
618849,M,North Region,HE Qualification,first,N
618865,M,South Region,Lower Than A Level,first,N
618875,M,North Region,A Level or Equivalent,first,N
618982,M,South East Region,Lower Than A Level,first,N
619359,M,East Anglian Region,HE Qualification,first,Y
619380,M,South East Region,A Level or Equivalent,first,N
619472,F,Yorkshire Region,A Level or Equivalent,first,N
619503,M,North Region,A Level or Equivalent,first,N
619927,M,South West Region,Lower Than A Level,first,N
619928,F,South West Region,Lower Than A Level,first,N
620159,M,South West Region,HE Qualification,second,N
620231,M,Scotland,HE Qualification,first,N
620484,M,Scotland,Lower Than A Level,second,N
620608,F,North Western Region,A Level or Equivalent,first,N
620652,M,South East Region,HE Qualification,second,N
620716,M,Ireland,Lower Than A Level,first,Y
620782,M,West Midlands Region,A Level or Equivalent,first,N
620819,M,Ireland,A Level or Equivalent,first,N
621001,M,London Region,A Level or Equivalent,first,N
621380,M,South Region,Lower Than A Level,first,N
621414,M,North Region,Lower Than A Level,second,N
621442,M,Wales,Lower Than A Level,first,N
621605,F,East Midlands Region,Lower Than A Level,second,N
621699,F,East Midlands Region,Lower Than A Level,first,N
621884,F,South Region,A Level or Equivalent,first,N
621906,M,South East Region,Lower Than A Level,first,N
622027,M,South Region,Lower Than A Level,second,N
622086,M,North Western Region,HE Qualification,second,N
622096,M,South Region,Lower Than A Level,second,Y
622192,F,Scotland,A Level or Equivalent,second,N
622374,M,North Western Region,HE Qualification,second,N
622384,M,Scotland,A Level or Equivalent,first,Y
622413,F,South Region,Lower Than A Level,first,N
622425,M,North Western Region,A Level or Equivalent,first,N
622541,M,Scotland,HE Qualification,first,N
622686,M,South Region,Lower Than A Level,first,N
622812,M,East Midlands Region,A Level or Equivalent,first,Y
622890,M,North Western Region,A Level or Equivalent,first,N
622935,M,London Region,Lower Than A Level,first,N
622972,M,London Region,HE Qualification,second,N
622976,M,South East Region,Lower Than A Level,first,N
623002,M,South Region,Lower Than A Level,first,Y
623079,M,South West Region,Lower Than A Level,first,N
623100,M,London Region,A Level or Equivalent,first,N
623124,F,London Region,A Level or Equivalent,first,N
623221,F,London Region,Lower Than A Level,second,N
623407,F,East Anglian Region,No Formal quals,first,N
623484,M,Wales,Lower Than A Level,first,N
623523,M,North Western Region,A Level or Equivalent,second,N
624092,M,South East Region,Lower Than A Level,first,N
624156,M,West Midlands Region,A Level or Equivalent,first,N
624209,M,North Western Region,A Level or Equivalent,first,N
624256,F,East Anglian Region,A Level or Equivalent,first,N
624469,M,Yorkshire Region,Lower Than A Level,second,N
624493,M,North Western Region,Lower Than A Level,first,N
624585,M,East Anglian Region,Lower Than A Level,first,N
624730,M,Yorkshire Region,Lower Than A Level,first,N
624789,M,Scotland,HE Qualification,first,Y
624860,M,East Midlands Region,Lower Than A Level,first,N
624927,M,East Midlands Region,HE Qualification,first,N
624957,M,North Region,Lower Than A Level,first,N
625067,M,West Midlands Region,HE Qualification,first,N
625098,M,East Anglian Region,Lower Than A Level,first,N
625100,F,West Midlands Region,Lower Than A Level,second,N
625126,M,North Western Region,Lower Than A Level,first,N
625218,F,South Region,A Level or Equivalent,first,Y
625263,F,London Region,HE Qualification,first,N
625288,M,East Midlands Region,A Level or Equivalent,first,N
625357,M,North Western Region,Lower Than A Level,first,N
625541,M,Yorkshire Region,Lower Than A Level,first,N
625928,F,North Region,Lower Than A Level,first,N
626103,M,South East Region,A Level or Equivalent,second,N
626407,M,South East Region,Lower Than A Level,first,N
626463,M,East Anglian Region,A Level or Equivalent,first,Y
626519,M,London Region,A Level or Equivalent,first,N
626753,M,North Region,A Level or Equivalent,first,N
626757,M,Yorkshire Region,A Level or Equivalent,first,N
626768,M,London Region,A Level or Equivalent,second,Y
626878,M,South West Region,A Level or Equivalent,first,N
627184,M,North Western Region,A Level or Equivalent,first,N
627283,M,North Western Region,A Level or Equivalent,first,N
627290,M,South East Region,Lower Than A Level,first,N
627295,M,North Western Region,Lower Than A Level,first,Y
627401,M,London Region,HE Qualification,first,N
627417,F,Ireland,Post Graduate Qualification,first,N
627450,M,North Region,Lower Than A Level,first,N
627471,F,Scotland,Lower Than A Level,first,N
627527,M,South West Region,A Level or Equivalent,first,Y
627581,M,South West Region,Lower Than A Level,second,Y
627599,M,South East Region,A Level or Equivalent,first,N
628008,M,South East Region,Lower Than A Level,first,N
628034,F,North Region,HE Qualification,thired,N
628114,M,Scotland,A Level or Equivalent,first,N
628216,M,South East Region,Lower Than A Level,first,Y
628300,M,East Anglian Region,A Level or Equivalent,first,N
628361,M,Scotland,HE Qualification,second,N
628376,M,Scotland,HE Qualification,first,N
628407,M,West Midlands Region,Lower Than A Level,first,N
628480,M,West Midlands Region,Lower Than A Level,first,N
628618,M,South West Region,A Level or Equivalent,first,N
628706,M,South East Region,A Level or Equivalent,first,Y
