code_presentation,code_module,final_result,date_unregistration,num_of_prev_attempts,studied_credits,date_registration,id_student
2014B,DDD,Pass,,2,120,-12,418781
2014B,DDD,Withdrawn,9,0,60,-97,421242
2014B,DDD,Withdrawn,73,0,60,-46,421754
2014B,DDD,Withdrawn,11,1,120,-24,421877
2014B,DDD,Pass,,1,150,-200,424880
2014B,DDD,Withdrawn,60,2,120,-12,426137
2014B,DDD,Distinction,,0,60,-64,426297
2014B,DDD,Fail,,1,120,-12,428769
2014B,DDD,Withdrawn,0,1,60,-46,430282
2014B,DDD,Pass,,1,60,-25,430678
2014B,DDD,Withdrawn,180,1,60,-17,431136
2014B,DDD,Distinction,,0,60,-110,431406
2014B,DDD,Withdrawn,145,0,120,-268,434002
2014B,DDD,Fail,,0,60,-12,434841
2014B,DDD,Pass,,0,60,-104,440103
2014B,DDD,Pass,,1,60,-29,440331
2014B,DDD,Fail,,1,150,-199,440798
2014B,DDD,Pass,,1,60,-8,441213
2014B,DDD,Withdrawn,33,0,60,-110,441393
2014B,DDD,Fail,,0,60,-66,442393
2014B,DDD,Pass,,0,120,-100,442873
2014B,DDD,Pass,,0,60,-12,443861
2014B,DDD,Withdrawn,75,1,60,-75,444474
2014B,DDD,Fail,,0,60,-86,445145
2014B,DDD,Pass,,0,60,-93,445857
2014B,DDD,Pass,,0,60,-46,447162
2014B,DDD,Fail,,1,60,-22,464592
2014B,DDD,Pass,,1,70,-36,464685
2014B,DDD,Withdrawn,198,0,120,-157,464748
2014B,DDD,Withdrawn,104,0,120,-54,464887
2014B,DDD,Pass,,0,150,-52,465413
2014B,DDD,Withdrawn,-52,2,180,-263,466158
2014B,DDD,Withdrawn,166,2,120,-62,466714
2014B,DDD,Distinction,,1,90,-64,467230
2014B,DDD,Withdrawn,68,2,310,-79,468386
2014B,DDD,Fail,,0,120,-22,469425
2014B,DDD,Pass,,0,90,-59,469614
2014B,DDD,Withdrawn,39,0,60,-109,470555
2014B,DDD,Fail,,0,60,-72,470733
2014B,DDD,Withdrawn,40,1,120,-74,471189
2014B,DDD,Fail,,1,120,-29,471476
2014B,DDD,Fail,,1,60,-22,471669
2014B,DDD,Pass,,1,150,-108,472257
2014B,DDD,Distinction,,0,60,-25,472284
2014B,DDD,Distinction,,0,60,-113,472651
2014B,DDD,Withdrawn,180,0,75,-24,473265
2014B,DDD,Withdrawn,30,1,120,-117,473406
2014B,DDD,Fail,,3,150,-22,474153
2014B,DDD,Fail,,1,60,-17,474451
2014B,DDD,Fail,,3,150,-25,477063
2014B,DDD,Fail,,2,130,-53,477180
2014B,DDD,Pass,,0,60,-45,479649
2014B,DDD,Withdrawn,-59,2,75,-255,479921
2014B,DDD,Pass,,0,60,-47,480956
2014B,DDD,Pass,,1,120,-40,481863
2014B,DDD,Withdrawn,228,0,70,-22,484130
2014B,DDD,Pass,,0,130,-17,484213
2014B,DDD,Withdrawn,19,2,150,-25,484305
2014B,DDD,Pass,,2,120,-95,484762
2014B,DDD,Fail,,1,90,-57,485219
2014B,DDD,Withdrawn,29,0,60,-135,485306
2014B,DDD,Pass,,0,60,-22,486022
2014B,DDD,Withdrawn,179,1,120,-17,488550
2014B,DDD,Pass,,0,60,-207,489507
2014B,DDD,Fail,,1,120,5,490164
2014B,DDD,Pass,,2,180,-67,491036
2014B,DDD,Withdrawn,-16,0,120,-22,491792
2014B,DDD,Withdrawn,-143,1,120,-147,491912
2014B,DDD,Pass,,0,60,-85,492095
2014B,DDD,Pass,,1,60,-69,492537
2014B,DDD,Withdrawn,12,0,60,-22,493055
2014B,DDD,Fail,,2,60,-29,493296
2014B,DDD,Withdrawn,97,0,120,-69,493434
2014B,DDD,Withdrawn,-52,1,180,-95,493793
2014B,DDD,Withdrawn,52,2,120,-22,493879
2014B,DDD,Withdrawn,16,1,60,-29,493984
2014B,DDD,Withdrawn,175,0,60,-107,494329
2014B,DDD,Fail,,0,150,-104,496085
2014B,DDD,Withdrawn,0,1,60,-29,497206
2014B,DDD,Withdrawn,10,1,60,-25,497405
2014B,DDD,Pass,,2,90,-8,498363
2014B,DDD,Withdrawn,-123,0,60,-218,498438
2014B,DDD,Withdrawn,135,0,60,-68,498582
2014B,DDD,Withdrawn,184,1,240,-43,498793
2014B,DDD,Withdrawn,180,0,60,-22,498905
2014B,DDD,Fail,,0,120,-65,498980
2014B,DDD,Withdrawn,122,0,180,-11,501123
2014B,DDD,Distinction,,0,60,-78,501487
2014B,DDD,Withdrawn,121,2,120,-17,501723
2014B,DDD,Withdrawn,6,0,60,-123,501890
2014B,DDD,Pass,,0,60,-25,502004
2014B,DDD,Pass,,1,120,-68,502057
2014B,DDD,Fail,,1,60,-92,502161
2014B,DDD,Fail,,2,120,-4,502207
2014B,DDD,Fail,,0,60,-15,504089
2014B,DDD,Fail,,1,120,-29,505561
2014B,DDD,Pass,,0,90,-60,505815
2014B,DDD,Withdrawn,216,0,60,-68,505854
2014B,DDD,Withdrawn,200,0,60,-134,507812
2014B,DDD,Withdrawn,83,0,60,-24,508446
2014B,DDD,Withdrawn,226,0,120,-24,508594
2014B,DDD,Withdrawn,194,0,60,-25,508872
2014B,DDD,Withdrawn,-16,0,60,-144,509100
2014B,DDD,Withdrawn,0,1,60,-304,509417
2014B,DDD,Withdrawn,-44,0,60,-45,511869
2014B,DDD,Withdrawn,86,1,120,-34,511890
2014B,DDD,Withdrawn,170,1,60,-150,513415
2014B,DDD,Pass,,2,120,-138,513687
2014B,DDD,Pass,,1,60,-163,513957
2014B,DDD,Withdrawn,10,0,120,-206,514277
2014B,DDD,Fail,,0,60,-36,515161
2014B,DDD,Fail,,2,60,-24,515331
2014B,DDD,Fail,,1,120,-93,516318
2014B,DDD,Pass,,1,120,-68,517864
2014B,DDD,Withdrawn,-11,0,60,-29,518265
2014B,DDD,Withdrawn,-8,1,90,-131,518330
2014B,DDD,Withdrawn,163,1,120,-34,520349
2014B,DDD,Pass,,1,120,-24,520962
2014B,DDD,Withdrawn,-10,0,60,-82,521249
2014B,DDD,Withdrawn,179,1,120,-85,522129
2014B,DDD,Fail,,2,60,-89,522205
2014B,DDD,Withdrawn,164,1,120,-22,522363
2014B,DDD,Withdrawn,-58,1,150,-95,522690
2014B,DDD,Pass,,0,60,-5,522840
2014B,DDD,Fail,,1,120,-8,523583
2014B,DDD,Pass,,0,120,-110,523857
2014B,DDD,Pass,,1,60,-43,523978
2014B,DDD,Fail,,0,60,-22,524109
2014B,DDD,Pass,,1,120,-75,524137
2014B,DDD,Fail,,0,120,-34,525412
2014B,DDD,Fail,,0,60,-22,525635
2014B,DDD,Withdrawn,-248,1,150,-304,526098
2014B,DDD,Fail,,0,60,-53,526175
2014B,DDD,Withdrawn,122,0,90,-46,527242
2014B,DDD,Fail,,3,90,-36,527323
2014B,DDD,Withdrawn,11,0,120,-116,528330
2014B,DDD,Withdrawn,187,0,60,-75,528699
2014B,DDD,Withdrawn,10,0,60,-24,528822
2014B,DDD,Pass,,0,60,-108,529190
2014B,DDD,Withdrawn,228,2,120,-25,531069
2014B,DDD,Pass,,1,120,-27,531234
2014B,DDD,Withdrawn,215,0,60,-65,531243
2014B,DDD,Withdrawn,226,2,60,-255,531340
2014B,DDD,Withdrawn,125,0,120,-41,532194
2014B,DDD,Fail,,1,60,-50,532988
2014B,DDD,Fail,,0,90,-151,533012
2014B,DDD,Pass,,0,60,-154,534201
2014B,DDD,Withdrawn,-72,0,210,-113,536794
2014B,DDD,Pass,,0,60,-129,536941
2014B,DDD,Withdrawn,96,1,60,-22,536999
2014B,DDD,Withdrawn,-60,0,180,-131,537238
2014B,DDD,Pass,,0,270,-96,537756
2014B,DDD,Withdrawn,55,0,120,-92,539060
2014B,DDD,Fail,,2,120,-155,539186
2014B,DDD,Pass,,0,60,-106,539451
2014B,DDD,Fail,,0,60,-46,539588
2014B,DDD,Withdrawn,115,1,120,-28,539872
2014B,DDD,Pass,,2,90,-25,540758
2014B,DDD,Pass,,0,60,-54,541000
2014B,DDD,Pass,,0,120,-1,541765
2014B,DDD,Withdrawn,-23,0,210,-52,543356
2014B,DDD,Withdrawn,75,0,60,-163,543361
2014B,DDD,Distinction,,0,60,-24,543789
2014B,DDD,Withdrawn,72,0,60,-88,543976
2014B,DDD,Withdrawn,102,2,180,-72,544499
2014B,DDD,Fail,,1,120,-114,544587
2014B,DDD,Withdrawn,30,1,60,-34,545387
2014B,DDD,Fail,,0,60,-41,546025
2014B,DDD,Fail,,0,120,-17,546040
2014B,DDD,Withdrawn,73,0,60,-136,546299
2014B,DDD,Withdrawn,228,2,240,-161,546403
2014B,DDD,Pass,,0,60,-46,546584
2014B,DDD,Distinction,,1,60,-89,546654
2014B,DDD,Withdrawn,227,1,60,-151,547629
2014B,DDD,Withdrawn,104,0,120,-137,547786
2014B,DDD,Withdrawn,0,1,210,-43,547816
2014B,DDD,Withdrawn,-26,0,180,-69,547860
2014B,DDD,Pass,,0,60,-72,548292
2014B,DDD,Fail,,1,60,-92,548371
2014B,DDD,Withdrawn,96,1,120,-95,548500
2014B,DDD,Withdrawn,108,1,120,-127,549160
2014B,DDD,Withdrawn,-7,0,60,-43,549785
2014B,DDD,Distinction,,0,60,-89,550046
2014B,DDD,Fail,,0,60,-129,550638
2014B,DDD,Fail,,1,90,-50,550893
2014B,DDD,Withdrawn,23,0,210,-40,551109
2014B,DDD,Pass,,0,120,-164,551171
2014B,DDD,Withdrawn,11,0,120,-50,551340
2014B,DDD,Fail,,0,60,-82,551427
2014B,DDD,Pass,,0,90,-25,551814
2014B,DDD,Distinction,,1,120,-137,552003
2014B,DDD,Pass,,1,90,-78,552255
2014B,DDD,Withdrawn,110,1,120,-28,552908
2014B,DDD,Distinction,,1,60,-46,554065
2014B,DDD,Withdrawn,46,1,120,-113,554444
2014B,DDD,Withdrawn,34,0,60,-128,554585
2014B,DDD,Fail,,1,90,-36,554588
2014B,DDD,Withdrawn,213,0,120,-72,554712
2014B,DDD,Withdrawn,169,0,60,-92,555132
2014B,DDD,Fail,,2,150,-81,555137
2014B,DDD,Fail,,2,150,-22,555408
2014B,DDD,Fail,,1,60,-57,555446
2014B,DDD,Withdrawn,221,0,90,-115,556007
2014B,DDD,Pass,,0,60,-93,556057
2014B,DDD,Withdrawn,55,1,120,-93,556170
2014B,DDD,Fail,,0,60,-25,556171
2014B,DDD,Fail,,2,120,-24,556370
2014B,DDD,Withdrawn,172,0,60,-24,556374
2014B,DDD,Distinction,,0,60,-65,556416
2014B,DDD,Withdrawn,-57,0,150,-138,556836
2014B,DDD,Pass,,0,60,-17,557404
2014B,DDD,Withdrawn,-46,1,60,-141,557751
2014B,DDD,Pass,,1,120,-89,558029
2014B,DDD,Pass,,0,180,-24,558292
2014B,DDD,Fail,,0,60,-57,558629
2014B,DDD,Pass,,2,120,-28,558705
2014B,DDD,Pass,,0,60,-150,559328
2014B,DDD,Pass,,1,180,-232,559872
2014B,DDD,Pass,,0,120,-46,560944
2014B,DDD,Withdrawn,69,0,120,-65,561503
2014B,DDD,Withdrawn,40,0,60,-113,561906
2014B,DDD,Pass,,0,60,-107,561913
2014B,DDD,Distinction,,0,120,-171,562112
2014B,DDD,Fail,,0,60,-107,562248
2014B,DDD,Pass,,0,60,-44,562632
2014B,DDD,Withdrawn,164,0,60,-45,562708
2014B,DDD,Fail,,1,120,-36,562929
2014B,DDD,Pass,,0,60,-54,563081
2014B,DDD,Fail,,0,90,-66,563631
2014B,DDD,Pass,,0,60,-144,563763
2014B,DDD,Fail,,0,60,-17,564081
2014B,DDD,Withdrawn,10,0,120,-25,564643
2014B,DDD,Withdrawn,156,0,60,-79,564712
2014B,DDD,Withdrawn,10,0,60,-86,564944
2014B,DDD,Withdrawn,9,0,60,-80,564970
2014B,DDD,Pass,,0,60,-144,565158
2014B,DDD,Fail,,0,60,-24,565840
2014B,DDD,Fail,,0,60,-58,565851
2014B,DDD,Pass,,0,60,-17,566240
2014B,DDD,Fail,,0,60,-75,566652
2014B,DDD,Pass,,0,90,-79,566694
2014B,DDD,Pass,,1,240,-86,566788
2014B,DDD,Distinction,,0,60,-40,567595
2014B,DDD,Fail,,1,180,-22,567808
2014B,DDD,Fail,,1,120,-122,567896
2014B,DDD,Withdrawn,143,0,60,-40,568631
2014B,DDD,Fail,,0,60,-44,568686
2014B,DDD,Pass,,0,60,-40,569084
2014B,DDD,Withdrawn,221,0,120,-73,569706
2014B,DDD,Distinction,,0,60,-20,569944
2014B,DDD,Pass,,1,180,-46,570049
2014B,DDD,Pass,,0,60,-72,570215
2014B,DDD,Pass,,1,180,-73,571000
2014B,DDD,Withdrawn,34,0,60,-17,571008
2014B,DDD,Withdrawn,100,0,60,-73,571292
2014B,DDD,Pass,,0,60,-47,571397
2014B,DDD,Withdrawn,-11,0,120,-54,572043
2014B,DDD,Withdrawn,142,0,60,-80,572235
2014B,DDD,Withdrawn,143,1,180,-114,572414
2014B,DDD,Pass,,0,120,-25,572924
2014B,DDD,Pass,,0,60,-122,573126
2014B,DDD,Fail,,1,120,-24,573235
2014B,DDD,Withdrawn,136,0,60,-12,574190
2014B,DDD,Pass,,0,180,-68,574590
2014B,DDD,Distinction,,0,60,-27,574909
2014B,DDD,Pass,,0,120,-29,575603
2014B,DDD,Fail,,1,120,-24,575773
2014B,DDD,Pass,,0,60,-61,575792
2014B,DDD,Pass,,1,120,-24,576041
2014B,DDD,Fail,,0,70,-103,576350
2014B,DDD,Pass,,0,60,-20,576584
2014B,DDD,Withdrawn,38,0,120,-65,576827
2014B,DDD,Withdrawn,-53,0,120,-291,576869
2014B,DDD,Withdrawn,210,0,150,-73,577954
2014B,DDD,Withdrawn,-12,1,180,-148,577977
2014B,DDD,Distinction,,0,60,-151,578031
2014B,DDD,Fail,,0,120,-34,578595
2014B,DDD,Pass,,0,60,-22,578815
2014B,DDD,Pass,,0,60,2,579134
2014B,DDD,Withdrawn,9,0,120,-25,579178
2014B,DDD,Pass,,0,120,-29,579711
2014B,DDD,Pass,,0,90,-208,580912
2014B,DDD,Withdrawn,-66,1,120,-114,581409
2014B,DDD,Distinction,,1,180,-29,581648
2014B,DDD,Fail,,0,240,-127,581909
2014B,DDD,Fail,,1,180,-73,582366
2014B,DDD,Pass,,0,60,-178,582479
2014B,DDD,Fail,,0,60,-17,582920
2014B,DDD,Pass,,0,60,-262,583053
2014B,DDD,Withdrawn,-147,0,120,-262,583348
2014B,DDD,Pass,,0,60,-75,583713
2014B,DDD,Pass,,1,120,-22,583775
2014B,DDD,Withdrawn,89,1,150,17,584077
2014B,DDD,Fail,,1,180,-15,584082
2014B,DDD,Withdrawn,34,0,120,-41,584089
2014B,DDD,Pass,,0,120,-75,584660
2014B,DDD,Withdrawn,-18,1,120,-110,584952
2014B,DDD,Withdrawn,164,0,60,-24,585372
2014B,DDD,Withdrawn,-142,1,210,-154,585384
2014B,DDD,Withdrawn,-4,0,60,-122,585485
2014B,DDD,Distinction,,0,60,-248,585830
2014B,DDD,Pass,,0,150,-52,586347
2014B,DDD,Withdrawn,144,0,120,-22,586369
2014B,DDD,Withdrawn,-1,0,120,-58,586537
2014B,DDD,Pass,,0,120,-44,586876
2014B,DDD,Withdrawn,72,0,120,-240,586946
2014B,DDD,Withdrawn,-47,1,120,-129,587310
2014B,DDD,Withdrawn,46,1,210,-107,587403
2014B,DDD,Withdrawn,51,1,180,-28,587576
2014B,DDD,Fail,,1,120,-22,587633
2014B,DDD,Withdrawn,18,0,90,-128,588059
2014B,DDD,Fail,,0,60,-228,588182
2014B,DDD,Pass,,0,120,-29,588198
2014B,DDD,Fail,,0,120,-185,588397
2014B,DDD,Withdrawn,-58,0,120,-108,588560
2014B,DDD,Withdrawn,53,0,60,-40,588749
2014B,DDD,Fail,,0,60,-17,588752
2014B,DDD,Withdrawn,-50,1,120,-117,589445
2014B,DDD,Withdrawn,101,1,120,-82,589569
2014B,DDD,Pass,,1,180,-60,589963
2014B,DDD,Withdrawn,144,0,120,-86,590410
2014B,DDD,Fail,,0,60,-24,590504
2014B,DDD,Distinction,,1,120,-75,590541
2014B,DDD,Pass,,0,60,-50,590680
2014B,DDD,Withdrawn,-23,0,60,-23,591100
2014B,DDD,Pass,,0,120,-22,591448
2014B,DDD,Withdrawn,-213,1,120,,591648
2014B,DDD,Fail,,0,60,-96,591654
2014B,DDD,Withdrawn,-63,0,120,-114,591742
2014B,DDD,Withdrawn,-3,1,120,-120,591852
2014B,DDD,Fail,,1,120,-129,592220
2014B,DDD,Pass,,0,60,-85,592465
2014B,DDD,Withdrawn,-206,0,90,-207,593099
2014B,DDD,Pass,,0,60,-22,593607
2014B,DDD,Distinction,,0,60,-50,593657
2014B,DDD,Pass,,0,120,-8,594078
2014B,DDD,Fail,,1,120,24,594407
2014B,DDD,Pass,,0,60,-186,595193
2014B,DDD,Withdrawn,172,0,60,-203,595342
2014B,DDD,Fail,,0,60,-54,595373
2014B,DDD,Pass,,0,120,-29,596439
2014B,DDD,Pass,,0,60,-199,596465
2014B,DDD,Fail,,1,120,-15,596906
2014B,DDD,Withdrawn,5,1,120,-22,597242
2014B,DDD,Withdrawn,142,0,70,-156,597356
2014B,DDD,Withdrawn,-64,0,120,-138,597379
2014B,DDD,Withdrawn,130,0,120,-45,597839
2014B,DDD,Pass,,0,60,-46,598102
2014B,DDD,Pass,,0,60,-103,598179
2014B,DDD,Pass,,0,60,-22,598750
2014B,DDD,Fail,,0,60,-17,599134
2014B,DDD,Fail,,1,150,-23,599649
2014B,DDD,Pass,,0,60,-81,599789
2014B,DDD,Withdrawn,227,1,180,-141,600130
2014B,DDD,Pass,,0,60,-17,600670
2014B,DDD,Pass,,0,60,-36,600767
2014B,DDD,Withdrawn,-176,0,180,-179,600814
2014B,DDD,Pass,,1,120,-54,600891
2014B,DDD,Pass,,0,60,-53,601082
2014B,DDD,Pass,,0,60,-24,601093
2014B,DDD,Withdrawn,38,1,120,-43,601270
2014B,DDD,Withdrawn,150,0,60,-29,601329
2014B,DDD,Withdrawn,58,0,60,-99,601652
2014B,DDD,Fail,,1,210,-17,601731
2014B,DDD,Pass,,0,60,-134,601956
2014B,DDD,Fail,,0,60,-109,602228
2014B,DDD,Pass,,0,60,-144,602365
2014B,DDD,Pass,,0,120,-85,602454
2014B,DDD,Distinction,,0,60,-148,602533
2014B,DDD,Withdrawn,-80,0,60,-171,603241
2014B,DDD,Distinction,,1,120,-40,603302
2014B,DDD,Fail,,0,60,-101,603559
2014B,DDD,Pass,,0,120,-61,603690
2014B,DDD,Withdrawn,25,1,135,-81,604027
2014B,DDD,Withdrawn,0,1,180,-108,604398
2014B,DDD,Withdrawn,-168,0,120,,604480
2014B,DDD,Withdrawn,60,1,120,-78,604704
2014B,DDD,Pass,,0,60,-131,604905
2014B,DDD,Withdrawn,0,0,60,-164,605131
2014B,DDD,Pass,,0,120,-161,605596
2014B,DDD,Pass,,1,180,-10,605652
2014B,DDD,Pass,,0,60,-137,605695
2014B,DDD,Withdrawn,226,0,90,-90,605759
2014B,DDD,Pass,,0,120,-17,605781
2014B,DDD,Fail,,0,60,-121,605890
2014B,DDD,Withdrawn,90,0,60,-157,606802
2014B,DDD,Fail,,0,60,-103,606884
2014B,DDD,Withdrawn,0,1,120,-44,606905
2014B,DDD,Withdrawn,17,0,90,-148,607063
2014B,DDD,Pass,,0,120,-51,607130
2014B,DDD,Withdrawn,16,0,90,-50,607214
2014B,DDD,Fail,,0,60,-46,607462
2014B,DDD,Fail,,0,60,-115,607572
2014B,DDD,Withdrawn,-4,0,60,-147,607705
2014B,DDD,Fail,,0,60,-66,607939
2014B,DDD,Withdrawn,11,1,120,-138,607946
2014B,DDD,Pass,,0,60,-25,608322
2014B,DDD,Pass,,0,120,-17,608487
2014B,DDD,Pass,,0,120,-28,608724
2014B,DDD,Withdrawn,174,0,150,-128,608772
2014B,DDD,Fail,,0,120,-100,609019
2014B,DDD,Withdrawn,136,1,120,-36,609089
2014B,DDD,Pass,,0,120,-20,609194
2014B,DDD,Pass,,0,60,-149,609265
2014B,DDD,Withdrawn,-9,0,60,-150,609267
2014B,DDD,Withdrawn,156,0,120,-61,609354
2014B,DDD,Fail,,0,60,-22,609570
2014B,DDD,Distinction,,1,180,-148,609573
2014B,DDD,Withdrawn,143,1,180,-93,609681
2014B,DDD,Fail,,0,60,-71,609708
2014B,DDD,Distinction,,0,60,-146,609852
2014B,DDD,Withdrawn,181,0,60,-124,609946
2014B,DDD,Withdrawn,-60,0,120,-144,610129
2014B,DDD,Withdrawn,24,1,120,-24,610170
2014B,DDD,Withdrawn,97,0,90,-51,610228
2014B,DDD,Fail,,0,60,-123,610261
2014B,DDD,Distinction,,1,120,-12,610285
2014B,DDD,Pass,,0,60,-123,610326
2014B,DDD,Pass,,0,60,-1,610515
2014B,DDD,Withdrawn,-1,0,120,-148,610609
2014B,DDD,Distinction,,0,60,-135,610931
2014B,DDD,Pass,,0,60,-102,611377
2014B,DDD,Fail,,0,60,-22,611493
2014B,DDD,Withdrawn,158,0,60,-147,611520
2014B,DDD,Withdrawn,42,0,90,-144,611735
2014B,DDD,Withdrawn,-8,0,60,-103,611800
2014B,DDD,Fail,,0,60,-140,611845
2014B,DDD,Withdrawn,134,0,90,-141,611865
2014B,DDD,Pass,,0,60,-36,611879
2014B,DDD,Fail,,0,60,-110,611910
2014B,DDD,Fail,,0,60,-103,611983
2014B,DDD,Withdrawn,0,0,60,-141,611988
2014B,DDD,Distinction,,0,60,-46,612000
2014B,DDD,Withdrawn,173,0,60,-16,612026
2014B,DDD,Withdrawn,4,0,60,-143,612111
2014B,DDD,Pass,,0,75,-131,612136
2014B,DDD,Withdrawn,97,0,90,-51,612283
2014B,DDD,Distinction,,0,60,-73,612326
2014B,DDD,Pass,,0,60,-122,612439
2014B,DDD,Withdrawn,108,0,120,-64,612443
2014B,DDD,Fail,,0,60,-137,612563
2014B,DDD,Fail,,0,60,-141,612625
2014B,DDD,Withdrawn,73,0,60,-92,612669
2014B,DDD,Withdrawn,0,0,90,-141,612805
2014B,DDD,Withdrawn,208,0,90,-141,612822
2014B,DDD,Withdrawn,52,0,60,-25,612935
2014B,DDD,Withdrawn,136,0,90,-124,613063
2014B,DDD,Fail,,0,60,-27,613105
2014B,DDD,Pass,,0,60,-140,613107
2014B,DDD,Distinction,,0,60,-107,613313
2014B,DDD,Distinction,,0,60,-75,613370
2014B,DDD,Distinction,,0,60,-100,613466
2014B,DDD,Withdrawn,0,0,120,-92,613617
2014B,DDD,Distinction,,0,60,-135,613667
2014B,DDD,Pass,,0,60,-124,613834
2014B,DDD,Fail,,0,60,-22,613876
2014B,DDD,Withdrawn,52,0,60,-126,614025
2014B,DDD,Pass,,0,70,-22,614074
2014B,DDD,Pass,,0,60,-36,614176
2014B,DDD,Withdrawn,74,0,60,-134,614217
2014B,DDD,Fail,,0,60,-134,614241
2014B,DDD,Distinction,,0,120,-29,614265
2014B,DDD,Withdrawn,116,0,60,-108,614406
2014B,DDD,Withdrawn,156,0,60,-132,614471
2014B,DDD,Withdrawn,158,0,90,-66,614633
2014B,DDD,Fail,,0,60,-23,614649
2014B,DDD,Withdrawn,34,0,60,-102,614650
2014B,DDD,Pass,,0,90,-28,614804
2014B,DDD,Pass,,0,60,-24,614808
2014B,DDD,Withdrawn,-46,0,120,-130,614879
2014B,DDD,Withdrawn,37,0,60,-131,614930
2014B,DDD,Pass,,0,60,-78,614949
2014B,DDD,Distinction,,0,60,-72,615075
2014B,DDD,Fail,,0,90,-130,615184
2014B,DDD,Withdrawn,46,0,60,-96,615438
2014B,DDD,Withdrawn,12,0,60,-22,616166
2014B,DDD,Fail,,0,90,-123,616334
2014B,DDD,Withdrawn,-78,0,60,-128,616388
2014B,DDD,Pass,,0,70,-40,616542
2014B,DDD,Pass,,0,70,-15,616658
2014B,DDD,Withdrawn,0,0,60,-78,616684
2014B,DDD,Withdrawn,30,0,60,-59,616862
2014B,DDD,Pass,,0,60,-124,616870
2014B,DDD,Withdrawn,3,0,60,-100,616874
2014B,DDD,Pass,,0,60,-124,616952
2014B,DDD,Withdrawn,39,0,60,-124,617265
2014B,DDD,Pass,,0,60,-74,617327
2014B,DDD,Withdrawn,-2,0,90,-116,617350
2014B,DDD,Withdrawn,227,0,60,-124,617401
2014B,DDD,Pass,,0,60,-90,617442
2014B,DDD,Fail,,0,120,-15,617619
2014B,DDD,Pass,,0,60,-118,617699
2014B,DDD,Withdrawn,40,0,60,-102,617771
2014B,DDD,Pass,,0,90,-93,617781
2014B,DDD,Pass,,0,60,-40,617801
2014B,DDD,Pass,,0,60,-40,617880
2014B,DDD,Fail,,0,60,-24,617897
2014B,DDD,Fail,,0,60,-121,618131
2014B,DDD,Fail,,0,90,-120,618171
2014B,DDD,Pass,,0,60,-45,618295
2014B,DDD,Withdrawn,-68,0,120,-69,618300
2014B,DDD,Pass,,0,60,-89,618377
2014B,DDD,Withdrawn,-47,0,90,-117,618583
2014B,DDD,Pass,,0,90,-86,618649
2014B,DDD,Fail,,0,60,-54,618675
2014B,DDD,Withdrawn,54,0,60,-117,618682
2014B,DDD,Distinction,,0,60,-117,618683
2014B,DDD,Fail,,0,60,-110,618696
2014B,DDD,Pass,,0,60,-99,618845
2014B,DDD,Withdrawn,0,0,60,-15,618913
2014B,DDD,Pass,,0,60,-116,618937
2014B,DDD,Distinction,,0,60,-103,618940
2014B,DDD,Withdrawn,33,0,60,-99,618963
2014B,DDD,Withdrawn,38,0,60,-116,618968
2014B,DDD,Fail,,0,60,-115,618998
2014B,DDD,Withdrawn,-16,0,60,-34,619015
2014B,DDD,Pass,,0,60,-115,619297
2014B,DDD,Distinction,,0,60,-36,619359
2014B,DDD,Withdrawn,80,0,60,-43,619382
2014B,DDD,Pass,,0,60,-78,619403
2014B,DDD,Withdrawn,214,0,60,-110,619851
2014B,DDD,Withdrawn,-46,0,60,-113,619908
2014B,DDD,Fail,,0,75,-74,619939
2014B,DDD,Withdrawn,94,0,60,-114,619964
2014B,DDD,Withdrawn,73,0,60,-110,620060
2014B,DDD,Fail,,0,60,-103,620102
2014B,DDD,Withdrawn,0,0,60,-82,620106
2014B,DDD,Pass,,0,60,-109,620159
2014B,DDD,Pass,,0,60,-110,620231
2014B,DDD,Pass,,0,90,-86,620243
2014B,DDD,Fail,,0,120,-107,620337
2014B,DDD,Withdrawn,25,0,60,-110,620393
2014B,DDD,Fail,,0,60,-104,620437
2014B,DDD,Withdrawn,-68,0,90,-93,620508
2014B,DDD,Fail,,0,60,-104,620608
2014B,DDD,Pass,,0,60,-109,620630
2014B,DDD,Pass,,0,60,-29,620658
2014B,DDD,Distinction,,0,60,-107,620734
2014B,DDD,Withdrawn,30,0,60,-102,620793
2014B,DDD,Distinction,,0,60,-82,620820
2014B,DDD,Fail,,0,60,-108,620892
2014B,DDD,Withdrawn,38,0,60,-75,620925
2014B,DDD,Withdrawn,192,0,60,-44,620951
2014B,DDD,Withdrawn,184,0,90,-79,620974
2014B,DDD,Pass,,0,60,-68,621004
2014B,DDD,Pass,,0,60,-73,621010
2014B,DDD,Distinction,,0,90,-106,621300
2014B,DDD,Fail,,0,60,-24,621352
2014B,DDD,Fail,,0,60,-79,621384
2014B,DDD,Pass,,0,60,-28,621442
2014B,DDD,Distinction,,0,60,-86,621457
2014B,DDD,Distinction,,0,60,-106,621615
2014B,DDD,Withdrawn,206,0,60,-106,621659
2014B,DDD,Withdrawn,6,0,120,-106,621675
2014B,DDD,Pass,,0,60,-68,621699
2014B,DDD,Distinction,,0,60,-23,621883
2014B,DDD,Fail,,0,60,-28,621908
2014B,DDD,Pass,,0,60,-89,622086
2014B,DDD,Fail,,0,120,-86,622175
2014B,DDD,Distinction,,0,60,-80,622192
2014B,DDD,Withdrawn,0,0,60,-102,622199
2014B,DDD,Fail,,0,60,-99,622207
